ID,STREET_NAME,X,Y,BUS_TRAM_NO
326901,"Ul./Pl.: Kłobucka,",20.992240,52.162390,['165']
326902,"Ul./Pl.: Kłobucka,",20.992363,52.163562,['165']
327001,"Ul./Pl.: Kłobucka,",20.992320,52.159830,['165']
327002,"Ul./Pl.: Kłobucka,",20.992410,52.159495,['165']
327102,"Ul./Pl.: Poleczki,",20.992169,52.156667,"['148', '328', '331']"
327103,"Ul./Pl.: Zatorze,",20.990707,52.157228,['165']
327104,"Ul./Pl.: Kłobucka,",20.992073,52.158016,['165']
327501,"Ul./Pl.: Kameralna,",21.053497,52.100304,['739']
327502,"Ul./Pl.: Kameralna,",21.052788,52.100950,['739']
327801,"Ul./Pl.: Vogla,",21.107832,52.163188,"['163', '164', 'N31']"
327802,"Ul./Pl.: Vogla,",21.107480,52.162880,"['163', '164']"
327901,"Ul./Pl.: Wałbrzyska,",21.026892,52.173342,"['189', '193', '317', '401', '402', 'N33', 'N50', 'N83']"
327902,"Ul./Pl.: Wałbrzyska,",21.025360,52.173473,"['189', '193', '317', '401', '402', 'N01', 'N33', 'N37', 'N83']"
327903,"Ul./Pl.: Al.Harcerzy Rzeczpospolitej,",21.026128,52.172917,"['N01', 'N37']"
327904,"Ul./Pl.: Rolna,",21.026334,52.173870,"['N50', '189^']"
328001,"Ul./Pl.: Indiry Gandhi,",21.046395,52.150203,"['136', '148', '179', '185', '192', '195', '503']"
328002,"Ul./Pl.: Indiry Gandhi,",21.044700,52.149443,"['136', '148', '179', '185', '192', '195', '136^', '148^']"
328004,"Ul./Pl.: al.KEN,",21.046023,52.149239,['503']
328101,"Ul./Pl.: Belgradzka,",21.058608,52.140012,"['166', '179']"
328102,"Ul./Pl.: Belgradzka,",21.056759,52.139673,"['179', '192']"
328103,"Ul./Pl.: al.KEN,",21.057339,52.140365,['195']
328104,"Ul./Pl.: al.KEN,",21.058006,52.139273,"['166', '192']"
328202,"Ul./Pl.: al.KEN,",21.066167,52.130762,"['166', '179', '192', '339', '504', '710', '724', '742', 'N34', 'N37']"
328203,"Ul./Pl.: Wąwozowa,",21.067331,52.131173,"['166', '192', '339', '710', '724', '742', 'N37']"
328204,"Ul./Pl.: Wąwozowa,",21.064908,52.131281,"['179', '504', 'N34']"
328301,"Ul./Pl.: Wąwozowa,",21.059360,52.131232,"['179', '504', 'N34']"
328302,"Ul./Pl.: Wąwozowa,",21.061376,52.131146,"['179', '504', 'N34']"
328401,"Ul./Pl.: Stryjeńskich,",21.055935,52.131677,"['179', '504', 'N34']"
328402,"Ul./Pl.: Wąwozowa,",21.056685,52.131177,"['179', '504', 'N34']"
328501,"Ul./Pl.: Bielawska,",21.122962,52.096165,"['251', '710', 'N50']"
328502,"Ul./Pl.: Bielawska,",21.122277,52.095685,"['251', '710']"
328601,"Ul./Pl.: św.Andrzeja Boboli,",20.999071,52.205211,['N34']
328602,"Ul./Pl.: św.Andrzeja Boboli,",20.999281,52.206381,['119']
328603,"Ul./Pl.: św.Andrzeja Boboli,",20.999400,52.205155,"['1^', '7^', '9^', '11^', '17', '25^', '33^', '41']"
328604,"Ul./Pl.: św.Andrzeja Boboli,",20.999336,52.205617,"['1^', '7^', '9^', '11^', '17', '25^', '33^', '41']"
328605,"Ul./Pl.: Łowicka,",21.003270,52.206070,['130']
328606,"Ul./Pl.: Rakowiecka,",21.000230,52.206080,"['N34', '119']"
328701,"Ul./Pl.: Relaksowa,",21.075735,52.132730,"['339', '710', '724', '742']"
328702,"Ul./Pl.: Rosoła,",21.075038,52.133950,"['166', '192', 'N37']"
328704,"Ul./Pl.: Wąwozowa,",21.074557,52.132992,"['166', '192', '339', '710', '724', '742', 'N37']"
328801,"Ul./Pl.: Wąwozowa,",21.072043,52.132147,"['166', '192', '339', '710', '724', '742', 'N37']"
328802,"Ul./Pl.: Wąwozowa,",21.070431,52.131812,"['166', '192', '339', '710', '724', '742', 'N37']"
328901,"Ul./Pl.: Poleczki,",21.000094,52.155997,"['148', '165', '331']"
328902,"Ul./Pl.: Poleczki,",20.997942,52.156297,"['148', '165', '331']"
329001,"Ul./Pl.: Poleczki,",21.008114,52.154506,"['148', '331']"
329002,"Ul./Pl.: Poleczki,",21.006160,52.154994,"['148', '331']"
329101,"Ul./Pl.: Roentgena,",21.026627,52.145318,"['179', '195', '209', '737']"
329102,"Ul./Pl.: Roentgena,",21.026396,52.145314,"['179', '195', '209', '737']"
329201,"Ul./Pl.: Płaskowickiej,",21.025766,52.142495,"['179', '185', '195']"
329202,"Ul./Pl.: Płaskowickiej,",21.023599,52.142864,"['185', '209', '737', '185^']"
329203,"Ul./Pl.: Roentgena,",21.025057,52.143717,"['179', '195', '209', '737', '179^']"
329204,"Ul./Pl.: parking,",21.021954,52.142638,['185']
329301,"Ul./Pl.: al.KEN,",21.030624,52.158374,['209']
329302,"Ul./Pl.: al.KEN,",21.030007,52.159024,['209']
329401,"Ul./Pl.: Rosochata,",21.115990,52.130390,['264']
329402,"Ul./Pl.: Rosochata,",21.114351,52.130503,['264']
329501,"Ul./Pl.: Rosochata,",21.128368,52.131678,['264']
329502,"Ul./Pl.: Rosochata,",21.127373,52.131569,['264']
329601,"Ul./Pl.: Wiechy,",21.135234,52.131497,['264']
329602,"Ul./Pl.: Wiechy,",21.134647,52.131722,['264']
329701,"Ul./Pl.: droga przez Okrzeszyn,",21.145416,52.129290,['264']
329702,"Ul./Pl.: droga przez Okrzeszyn,",21.145645,52.129062,['264']
329801,"Ul./Pl.: al.KEN,",21.026887,52.163555,"['N34', 'N37', '136', 'N01', 'N03']"
329802,"Ul./Pl.: al.KEN,",21.027437,52.165637,"['136', 'N01', 'N34', 'N37']"
329901,"Ul./Pl.: Pileckiego,",21.037423,52.145364,"['179', '185', 'N34']"
329902,"Ul./Pl.: Pileckiego,",21.036656,52.146880,"['148', 'N34']"
329903,"Ul./Pl.: Indiry Gandhi,",21.038225,52.146118,"['148', '179', '185']"
330001,"Ul./Pl.: Pileckiego,",21.038634,52.143368,"['179', '185', 'N34']"
330002,"Ul./Pl.: Pileckiego,",21.038173,52.144581,"['179', '185', 'N34']"
330101,"Ul./Pl.: Dereniowa,",21.038194,52.149862,"['136', '504']"
330102,"Ul./Pl.: Dereniowa,",21.037497,52.150181,"['136', '504']"
330401,"Ul./Pl.: Warszawska,",21.113243,52.106220,"['139', '200', '251', '710', '724', '742', 'N50']"
330402,"Ul./Pl.: Warszawska,",21.113613,52.105916,"['139', '200', '251', '710', '724', '742', 'N50']"
330501,"Ul./Pl.: Prawdziwka,",21.098748,52.105109,['139']
330502,"Ul./Pl.: Prawdziwka,",21.097976,52.104948,['139']
330503,"Ul./Pl.: Prawdziwka,",21.092717,52.104979,['139']
330601,"Ul./Pl.: Pułaskiego,",21.087499,52.084653,['724']
330602,"Ul./Pl.: Pułaskiego,",21.089093,52.084797,['724']
330702,"Ul./Pl.: Lipowa,",20.945670,52.039398,['727']
330801,"Ul./Pl.: al.Becka,",21.082960,52.206660,"['119', '148', '168', '402', 'N03']"
330802,"Ul./Pl.: al.Becka,",21.083561,52.206718,"['119', '148', '168', '402', 'N03']"
330803,"Ul./Pl.: Gwintowa,",21.083049,52.208293,['167']
330901,"Ul./Pl.: al.Wilanowska,",21.049878,52.173729,"['139', '200', '217', '251', '317', '339', 'N50']"
330902,"Ul./Pl.: al.Wilanowska,",21.048274,52.174316,"['139', '164^', '200', '217', '251', '317', '339', 'N50']"
331101,"Ul./Pl.: droga przez Okrzeszyn,",21.140714,52.126079,['264']
331102,"Ul./Pl.: droga przez Okrzeszyn,",21.142043,52.125978,['264']
331201,"Ul./Pl.: droga w Kępie Okrzewskiej,",21.149732,52.131951,['264']
331202,"Ul./Pl.: droga w Kępie Okrzewskiej,",21.148669,52.131277,['264']
331301,"Ul./Pl.: droga w Kępie Okrzewskiej,",21.152888,52.135004,['264']
331401,"Ul./Pl.: Warszawska,",21.112867,52.109083,"['139', '200', '251', '710', '724', '742', 'N50']"
331402,"Ul./Pl.: Warszawska,",21.112428,52.110562,"['139', '200', '251', '710', '724', '742', 'N50']"
331501,"Ul./Pl.: Borowa,",21.106345,52.105787,['139']
331502,"Ul./Pl.: Borowa,",21.105566,52.105771,['139']
331701,"Ul./Pl.: Tuzinowa,",21.098213,52.185340,"['163', 'N31']"
331702,"Ul./Pl.: Syta,",21.098680,52.184645,['163']
331801,"Ul./Pl.: Kobylańska,",21.094393,52.185806,"['163', 'N31']"
331802,"Ul./Pl.: Kobylańska,",21.095685,52.186660,['163']
331901,"Ul./Pl.: Zawodzie,",21.088688,52.181714,"['163', 'N31']"
331902,"Ul./Pl.: Zawodzie,",21.088954,52.181554,['163']
332002,"Ul./Pl.: Jana Pawła II,",21.022893,52.074971,"['710', '724', '707^', 'N83']"
332003,"Ul./Pl.: Wojska Polskiego,",21.022455,52.074567,['707']
332301,"Ul./Pl.: al.Becka,",21.066729,52.203072,"['119', '148', 'N03']"
332302,"Ul./Pl.: al.Becka,",21.070332,52.202908,"['119', '148', '168', 'N03']"
332304,"Ul./Pl.: Al.Polski Walczącej,",21.067944,52.203880,['168']
332401,"Ul./Pl.: al.Becka,",21.060112,52.202004,"['119', '148', 'N03']"
332402,"Ul./Pl.: al.Becka,",21.060976,52.201665,"['119', '148', 'N03']"
332501,"Ul./Pl.: al.Witosa,",21.048876,52.194471,"['148', 'N03']"
332502,"Ul./Pl.: al.Witosa,",21.050845,52.195953,"['119', '148', 'N03']"
332504,"Ul./Pl.: Beethovena,",21.048493,52.195438,"['107', '119']"
332601,"Ul./Pl.: Racławicka,",20.989388,52.197320,"['141', '172', 'N01']"
332602,"Ul./Pl.: Racławicka,",20.987264,52.197927,"['141', '172', 'N01']"
332701,"Ul./Pl.: Antoninów,",20.897921,52.056423,"['727', '737']"
332801,"Ul./Pl.: Antoninów,",20.905383,52.057422,"['727', '737']"
332802,"Ul./Pl.: Antoninów,",20.905164,52.057298,"['727', '737']"
332901,"Ul./Pl.: Masztowa,",20.911493,52.059871,"['727', '737']"
332902,"Ul./Pl.: Masztowa,",20.910303,52.060185,"['727', '737']"
333001,"Ul./Pl.: Rybna,",20.924529,52.054876,['727']
333002,"Ul./Pl.: Rybna,",20.924702,52.054791,['727']
333101,"Ul./Pl.: Rybna,",20.932283,52.048733,['727']
333102,"Ul./Pl.: Rybna,",20.931320,52.049837,['727']
333201,"Ul./Pl.: Mazowiecka,",20.961402,52.068430,['737']
333202,"Ul./Pl.: Żwirowa,",20.959350,52.068050,['737']
333304,"Ul./Pl.: Pileckiego,",21.038867,52.141609,"['179', '185', 'N34']"
333352,"Ul./Pl.: Pileckiego,",21.038695,52.141253,"['179', '185', 'N34']"
333401,"Ul./Pl.: Drewny,",21.096316,52.127026,"['200', '264', '339', '710', '724', '742']"
333402,"Ul./Pl.: Drewny,",21.097337,52.128256,"['200', '264', '339', '710', '724', '742']"
333501,"Ul./Pl.: Polskiego Państwa Podziemnego,",21.015673,52.063120,['727']
333502,"Ul./Pl.: Polskiego Państwa Podziemnego,",21.015596,52.062982,['727']
333601,"Ul./Pl.: parking przy STP,",21.065745,52.126475,['166']
333701,"Ul./Pl.: Wałbrzyska,",21.035863,52.173472,"['189', '193', '317', 'N33', 'N50', 'N83']"
333801,"Ul./Pl.: Al.Harcerzy Rzeczpospolitej,",21.026183,52.169392,"['N01', 'N37']"
333802,"Ul./Pl.: Al.Harcerzy Rzeczpospolitej,",21.026588,52.170269,"['N01', 'N37']"
333901,"Ul./Pl.: Asfaltowa,",20.951397,52.044922,['727']
334002,"Ul./Pl.: Gerbera,",21.027675,52.067351,"['724', 'N83']"
334201,"Ul./Pl.: Osmańska,",20.994766,52.150832,['328']
334301,"Ul./Pl.: Poleczki,",20.995709,52.156238,"['148', '165', '331']"
334303,"Ul./Pl.: Osmańska,",20.994531,52.155258,"['165', '328']"
334401,"Ul./Pl.: Geodetów,",21.032413,52.094914,['739']
334402,"Ul./Pl.: Geodetów,",21.031682,52.095500,['739']
334501,"Ul./Pl.: Wilanowska,",21.037317,52.093443,['739']
334601,"Ul./Pl.: Wilanowska,",21.040747,52.096360,['739']
334602,"Ul./Pl.: Wilanowska,",21.041768,52.097245,['739']
334701,"Ul./Pl.: Wilanowska,",21.044608,52.099294,['739']
334702,"Ul./Pl.: Wilanowska,",21.044970,52.099531,['739']
334801,"Ul./Pl.: Wilanowska,",21.049580,52.102046,['739']
334802,"Ul./Pl.: Wilanowska,",21.049987,52.102415,['739']
334902,"Ul./Pl.: Wilanowska,",21.038986,52.094934,['739']
335001,"Ul./Pl.: Asfaltowa,",20.955935,52.040855,['727']
335101,"Ul./Pl.: Gościniec,",20.943513,52.048709,['727']
335201,"Ul./Pl.: Geodetów,",21.027772,52.097973,['739']
335202,"Ul./Pl.: Geodetów,",21.027641,52.098093,['739']
335301,"Ul./Pl.: al.Rzeczypospolitej,",21.069863,52.164075,"['217', '522', 'N81']"
335302,"Ul./Pl.: al.Rzeczypospolitej,",21.069801,52.165535,"['217', '522', 'N81']"
335401,"Ul./Pl.: al.Rzeczypospolitej,",21.072934,52.159523,"['217', '522', 'N81']"
335402,"Ul./Pl.: al.Rzeczypospolitej,",21.071781,52.161033,"['217', '522', 'N81']"
335501,"Ul./Pl.: Wilanowska,",21.124374,52.087680,['742']
335502,"Ul./Pl.: Wilanowska,",21.125346,52.086879,['742']
335601,"Ul./Pl.: Wilanowska,",21.133065,52.078899,['742']
335602,"Ul./Pl.: Wilanowska,",21.132548,52.079615,['742']
335701,"Ul./Pl.: Wilanowska,",21.150806,52.063141,['742']
335702,"Ul./Pl.: Wilanowska,",21.149885,52.064244,['742']
335801,"Ul./Pl.: Wilanowska,",21.153696,52.060908,['742']
335802,"Ul./Pl.: Wilanowska,",21.153110,52.061465,['742']
335901,"Ul./Pl.: Wilanowska,",21.159795,52.057160,['742']
335902,"Ul./Pl.: Wilanowska,",21.158507,52.057776,['742']
336001,"Ul./Pl.: Wilanowska,",21.166826,52.051031,['742']
336002,"Ul./Pl.: Wilanowska,",21.167700,52.050419,['742']
336101,"Ul./Pl.: Wilanowska,",21.172421,52.046030,['742']
336102,"Ul./Pl.: Wilanowska,",21.170418,52.047376,['742']
336201,"Ul./Pl.: Wilanowska,",21.176589,52.038561,['742']
336202,"Ul./Pl.: Wilanowska,",21.176470,52.039252,['742']
336301,"Ul./Pl.: Wilanowska,",21.184388,52.029957,['742']
336302,"Ul./Pl.: Wilanowska,",21.185781,52.029228,['742']
336401,"Ul./Pl.: Wilanowska,",21.195242,52.011616,['742']
336402,"Ul./Pl.: Wilanowska,",21.195195,52.012205,['742']
336501,"Ul./Pl.: Wilanowska,",21.197251,52.002614,['742']
336502,"Ul./Pl.: Wilanowska,",21.197200,52.003324,['742']
336601,"Ul./Pl.: Wilanowska,",21.199839,51.998883,['742']
336602,"Ul./Pl.: Wilanowska,",21.199455,51.999368,['742']
336701,"Ul./Pl.: Wyszyńskiego,",21.209670,51.994015,['742']
336702,"Ul./Pl.: Wyszyńskiego,",21.209075,51.994530,['742']
336801,"Ul./Pl.: Piłsudskiego,",21.217428,51.981621,['742^']
336802,"Maja,",21.216983,51.981144,['742']
336901,"Ul./Pl.: Wyszyńskiego,",21.214091,51.986764,['742']
336902,"Ul./Pl.: Wyszyńskiego,",21.213828,51.987433,['742']
338201,"Ul./Pl.: Drewny,",21.097821,52.130150,"['200', '264', '339', '710', '724', '742']"
338202,"Ul./Pl.: Drewny,",21.098820,52.131335,"['200', '264']"
338204,"Ul./Pl.: Korbońskiego,",21.097181,52.130935,"['339', '710', '724', '742']"
338301,"Ul./Pl.: Cybernetyki,",20.993018,52.176507,['317']
338302,"Ul./Pl.: Cybernetyki,",20.991460,52.177045,['317']
338402,"Ul./Pl.: Wojska Polskiego,",21.023157,52.072775,"['707', '724', 'N83']"
338451,"Ul./Pl.: Wojska Polskiego,",21.023167,52.071951,['707']
338502,"Ul./Pl.: al.Rzeczypospolitej,",21.076203,52.157442,"['217', '522', 'N81']"
338503,"Ul./Pl.: Branickiego,",21.078269,52.157075,"['217', 'N81', '522^', '522^']"
338601,"Ul./Pl.: droga przez Okrzeszyn,",21.138110,52.128503,['264']
338602,"Ul./Pl.: droga przez Okrzeszyn,",21.138486,52.127888,['264']
338801,"Ul./Pl.: Bartycka,",21.063621,52.212210,"['108', '167']"
338802,"Ul./Pl.: Bartycka,",21.063394,52.212248,"['108', '167']"
338901,"Ul./Pl.: Sągi,",21.144639,52.138788,['164']
339001,"Ul./Pl.: Wołoska,",21.001540,52.191482,"['138', '168', 'N01', 'N34']"
339002,"Ul./Pl.: Wołoska,",21.002051,52.193041,"['138', '168', 'N01', 'N34']"
339102,"Ul./Pl.: Branickiego,",21.080006,52.157831,"['217', '522^', 'N81', '522']"
339201,"Ul./Pl.: Bruzdowa,",21.142020,52.144863,['164']
339202,"Ul./Pl.: Bruzdowa,",21.141512,52.145267,['164']
339301,"Ul./Pl.: Prętowa,",21.144729,52.142496,['164']
339302,"Ul./Pl.: Bruzdowa,",21.144769,52.143077,['164']
339401,"Ul./Pl.: Calowa,",21.148194,52.141883,['164']
339501,"Ul./Pl.: Baletowa,",21.013603,52.122415,"['715', '737']"
339502,"Ul./Pl.: Baletowa,",21.012793,52.122872,"['715', '737']"
339601,"Ul./Pl.: Baletowa,",21.007658,52.123759,"['715', '737']"
339602,"Ul./Pl.: Baletowa,",21.006451,52.123655,"['715', '737']"
339801,"Ul./Pl.: Baletowa,",20.998397,52.124074,"['715', '737']"
339802,"Ul./Pl.: Baletowa,",20.998848,52.123936,"['715', '737']"
339901,"Ul./Pl.: Baletowa,",20.993416,52.126445,"['715', '737']"
339902,"Ul./Pl.: Baletowa,",20.992372,52.126984,"['715', '737']"
340001,"Ul./Pl.: al.KEN,",21.068699,52.128946,"['192', '504', '742^']"
340002,"Ul./Pl.: al.KEN,",21.068567,52.128899,['179']
340003,"Ul./Pl.: al.KEN,",21.068400,52.129269,"['166', '192^', '339', 'N34']"
340004,"Ul./Pl.: al.KEN,",21.068250,52.129226,"['166', '166', '504^', 'N37']"
340005,"Ul./Pl.: al.KEN,",21.067736,52.129309,"['710', '724^', '724^', '742^']"
340006,"Ul./Pl.: al.KEN,",21.068027,52.128992,"['710^', '724', '742']"
340302,"Ul./Pl.: Dereniowa,",21.043495,52.145572,"['192', '195', '503', '504']"
340402,"Ul./Pl.: Modzelewskiego,",21.011496,52.172333,"['174', '193', 'N36']"
340701,"Ul./Pl.: Baletowa,",20.985192,52.130508,"['715', '737']"
340702,"Ul./Pl.: Baletowa,",20.985518,52.130379,"['715', '737']"
340901,"Ul./Pl.: Suwak,",20.988576,52.184947,"['218', '308']"
340903,"Ul./Pl.: Konstruktorska,",20.989790,52.185414,"['218', '308']"
341002,"Ul./Pl.: Suwak,",20.988689,52.183581,"['218', '308']"
341003,"Ul./Pl.: Domaniewska,",20.989250,52.183139,"['218', '308']"
341101,"Ul./Pl.: Domaniewska,",20.993632,52.183188,"['218', '308']"
341102,"Ul./Pl.: Domaniewska,",20.992287,52.183243,"['218', '308']"
341201,"Ul./Pl.: Domaniewska,",20.998941,52.183200,['218']
341202,"Ul./Pl.: Domaniewska,",20.995505,52.183307,"['218', '308']"
341301,"Ul./Pl.: Taneczna,",21.014953,52.152459,['239']
341302,"Ul./Pl.: Taneczna,",21.015027,52.152669,['239']
341401,"Ul./Pl.: Taneczna,",21.015323,52.149503,['239']
341402,"Ul./Pl.: Taneczna,",21.015326,52.150408,['239']
341501,"Ul./Pl.: Taneczna,",21.015266,52.146450,['239']
341502,"Ul./Pl.: Taneczna,",21.015352,52.147079,['239']
341601,"Ul./Pl.: Krasnowolska,",21.011310,52.144273,['239']
341602,"Ul./Pl.: Krasnowolska,",21.010789,52.144157,['239']
341951,"Ul./Pl.: Poloneza,",21.006083,52.142301,['239']
342001,"Ul./Pl.: Roentgena,",21.029412,52.147219,"['179', '195', '209', '737']"
342002,"Ul./Pl.: Roentgena,",21.028557,52.146785,"['179', '195', '209', '737']"
342101,"Ul./Pl.: Korbońskiego,",21.094473,52.130858,"['339', '710', '724', '742']"
342102,"Ul./Pl.: Korbońskiego,",21.092542,52.131099,"['339', '710', '724', '742']"
342201,"Ul./Pl.: Korbońskiego,",21.089504,52.131025,"['339', '710', '724', '742']"
342202,"Ul./Pl.: Korbońskiego,",21.087810,52.131292,"['339', '710', '724', '742']"
342301,"Ul./Pl.: Rosnowskiego,",21.078922,52.130334,"['339', '710', '724', '742']"
342302,"Ul./Pl.: Relaksowa,",21.077416,52.131102,"['339', '710', '724', '742']"
342401,"Ul./Pl.: Karczunkowska,",21.012539,52.110492,['209']
342402,"Ul./Pl.: Karczunkowska,",21.011016,52.110477,['209']
342501,"Ul./Pl.: Nałęczowska,",21.068306,52.177598,['163']
342502,"Ul./Pl.: Nałęczowska,",21.067546,52.177255,['163']
342601,"Ul./Pl.: Przy Bażantarni,",21.065139,52.137870,"['166', '192']"
342602,"Ul./Pl.: Przy Bażantarni,",21.065030,52.137870,"['166', '192']"
342701,"Ul./Pl.: Al.Polski Walczącej,",21.064042,52.205496,['168']
342702,"Ul./Pl.: Al.Polski Walczącej,",21.062762,52.206336,['168']
342801,"Ul./Pl.: Al.Polski Walczącej,",21.059836,52.207942,['168']
342802,"Ul./Pl.: Al.Polski Walczącej,",21.058256,52.208105,['168']
342901,"Ul./Pl.: Zawodzie,",21.084910,52.183290,"['163', 'N31']"
342902,"Ul./Pl.: Zawodzie,",21.085841,52.182856,['163']
343002,"Ul./Pl.: Wojska Polskiego,",21.022339,52.075700,"['707', '709']"
343101,"Ul./Pl.: Jana Pawła II,",21.026073,52.075573,['709']
343102,"Ul./Pl.: Jana Pawła II,",21.026430,52.075522,"['724', 'N83', '707^', '710', '724^']"
343701,"Ul./Pl.: Julianowska,",21.044676,52.085052,['739']
343702,"Ul./Pl.: Julianowska,",21.045011,52.085227,['739']
343801,"Ul./Pl.: Julianowska,",21.049032,52.089170,['739']
343802,"Ul./Pl.: Julianowska,",21.049740,52.089678,['739']
343901,"Ul./Pl.: Julianowska,",21.053166,52.097485,['739']
343902,"Ul./Pl.: Julianowska,",21.052904,52.096143,['739']
344001,"Ul./Pl.: Julianowska,",21.050830,52.091855,['739']
344002,"Ul./Pl.: Julianowska,",21.051345,52.093103,['739']
344101,"Ul./Pl.: Warszawska,",21.110847,52.111899,"['139', '200', '251', '710', '724', '742', 'N50']"
344102,"Ul./Pl.: Warszawska,",21.110297,52.112835,"['139', '200', '251', '710', '724', '742', 'N50']"
344301,"Ul./Pl.: al.Wilanowska,",21.042018,52.175571,"['139', '200', '217', '251', '339']"
344401,"Ul./Pl.: Pułaskiego,",21.084178,52.084593,['724']
344402,"Ul./Pl.: Pułaskiego,",21.084868,52.084566,['724']
344601,"Ul./Pl.: Julianowska,",21.052470,52.095398,['739']
344902,"Ul./Pl.: Starochylicka,",21.066667,52.078569,['710']
345101,"Ul./Pl.: Woronicza,",20.985246,52.192615,['136']
345202,"Ul./Pl.: Woronicza,",20.986041,52.192202,['136']
345301,"Ul./Pl.: Woronicza,",20.989410,52.189114,['136']
345302,"Ul./Pl.: Woronicza,",20.988562,52.189327,['136']
345402,"Ul./Pl.: Płaskowickiej,",21.030349,52.142236,"['179', '185', '195']"
379501,"Ul./Pl.: Julianowska,",21.039816,52.080643,['739']
400101,"Ul./Pl.: Al.Jerozolimskie,",20.991867,52.225368,"['517', '521']"
400102,"Ul./Pl.: Al.Jerozolimskie,",20.987462,52.224696,"['127', '158', '159']"
400103,"Ul./Pl.: Al.Jerozolimskie,",20.990644,52.225006,"['127', '128', '157', '158', '175', '504', 'N32', 'N35', 'N38', 'N43', 'N85', 'N88', 'N91']"
400104,"Ul./Pl.: Grójecka,",20.987951,52.224284,"['157', '517', '521', 'N35', 'N38', 'N43', 'N85', 'N88']"
400105,"Ul./Pl.: Al.Jerozolimskie,",20.990076,52.225095,"['7', '9', '22', '24', '25']"
400106,"Ul./Pl.: Al.Jerozolimskie,",20.990064,52.225126,"['7', '9', '25']"
400107,"Ul./Pl.: Koszykowa,",20.991333,52.223681,['159']
400108,"Ul./Pl.: Al.Jerozolimskie,",20.989925,52.225137,"['9^', '22', '24']"
400113,"Ul./Pl.: Towarowa,",20.988450,52.225587,"['1', '9^', '14^', '15^', '22', '24']"
400114,"Ul./Pl.: Towarowa,",20.988496,52.225600,"['1', '9^', '14^', '22', '24', '9^']"
400115,"Ul./Pl.: Raszyńska,",20.989348,52.224067,"['128', '175', '504', 'N32']"
400201,"Ul./Pl.: Grójecka,",20.986632,52.222508,"['1', '7', '9', '14^', '24^', '25']"
400202,"Ul./Pl.: Grójecka,",20.986844,52.222820,"['1', '7', '9', '14^', '15^', '24^', '25']"
400301,"Ul./Pl.: Grójecka,",20.984985,52.220396,"['157', '517', '521', 'N35', 'N38', 'N43', 'N85', 'N88']"
400302,"Ul./Pl.: pl.Narutowicza,",20.983380,52.219183,"['157', '191', '517', '521', 'N35', 'N38', 'N43', 'N85', 'N88']"
400307,"Ul./Pl.: pl.Narutowicza,",20.983168,52.218578,"['1', '7', '9', '14^', '25']"
400308,"Ul./Pl.: pl.Narutowicza,",20.983505,52.219008,"['1', '7', '9', '14', '15', '25']"
400309,"Ul./Pl.: pl.Narutowicza,",20.984664,52.218801,"['1^', '7^', '9^', '14', '15', '25^', '9^', '9^']"
400310,"Ul./Pl.: pl.Narutowicza,",20.984610,52.218833,"['1^', '9^', '14^']"
400311,"Ul./Pl.: pl.Narutowicza,",20.984629,52.218947,"['9', '9^', '1', '9^']"
400312,"Ul./Pl.: pl.Narutowicza,",20.984560,52.218968,"['1^', '9^', '14^', '25^']"
400313,"Ul./Pl.: pl.Narutowicza,",20.983553,52.218898,"['1^', '7^', '9^', '14^', '25^', '1^', '9^', '24^']"
400314,"Ul./Pl.: pl.Narutowicza,",20.984490,52.218985,"['7^', '24^']"
