LINE_NUMBER,FROM,TO,FROM_STREET_NAME,TO_STREET_NAME
N64,156202,107002,"Metro Szwedzka,","Kamienna,"
N64,107002,107706,"Kamienna,","rondo Żaba,"
N64,107706,107802,"rondo Żaba,","Staniewicka,"
N64,107802,107902,"Staniewicka,","Pożarowa,"
N64,107902,108002,"Pożarowa,","Budowlana,"
N64,108002,115704,"Budowlana,","Bartnicza,"
N64,115704,108302,"Bartnicza,","Rembielińska,"
N64,108302,115602,"Rembielińska,","Wyszogrodzka,"
N64,115602,115502,"Wyszogrodzka,","Chodecka,"
N64,115502,114704,"Chodecka,","Szpital Bródnowski,"
N64,114704,115303,"Szpital Bródnowski,","Łojewska,"
N64,115303,115401,"Łojewska,","Klub Lira,"
N64,115401,116552,"Klub Lira,","Turmoncka,"
N64,116552,126001,"Turmoncka,","KS Polonez,"
N64,126001,108605,"KS Polonez,","Toruńska,"
N64,108605,125902,"Toruńska,","Chłodnia,"
N64,125902,109202,"Chłodnia,","Fabryka Pomp,"
N64,109202,109302,"Fabryka Pomp,","Daniszewska,"
N64,109302,109402,"Daniszewska,","Marywilska-Las,"
N64,109402,109502,"Marywilska-Las,","PKP Żerań,"
N64,109502,109602,"PKP Żerań,","os.Marywilska,"
N64,109602,109702,"os.Marywilska,","Marcelin,"
N64,109702,109802,"Marcelin,","Smugowa,"
N64,109802,109902,"Smugowa,","Zyndrama z Maszkowic,"
N64,109902,152702,"Zyndrama z Maszkowic,","Śpiewaków,"
N64,152702,110406,"Śpiewaków,","PKP Płudy,"
N64,110406,110404,"PKP Płudy,","PKP Płudy,"
N64,110404,121802,"PKP Płudy,","Sadkowska,"
N64,121802,110504,"Sadkowska,","Ołówkowa,"
N64,110504,110002,"Ołówkowa,","Insurekcji,"
N64,110002,110102,"Insurekcji,","Parowozowa,"
N64,110102,111402,"Parowozowa,","Polnych Kwiatów,"
N64,111402,147102,"Polnych Kwiatów,","Brzezińska,"
N64,147102,111601,"Brzezińska,","Choszczówka,"
N66,132701,127901,"Sosnkowskiego,                  ZB 01      | 0| 0|               Bystra,                                                                              |  |  |","Krynoliny,"
N66,127901,106001,"Krynoliny,","Młodzieńcza,"
N66,106001,105901,"Młodzieńcza,","Tużycka,"
N66,105901,105801,"Tużycka,","Kościeliska,"
N66,105801,105701,"Kościeliska,","Jórskiego,"
N66,105701,105601,"Jórskiego,","Bieżuńska,"
N66,105601,105501,"Bieżuńska,","Gorzykowska,"
N66,105501,105401,"Gorzykowska,","Piotra Skargi,"
N66,105401,116001,"Piotra Skargi,","Wołomińska,"
N66,116001,103401,"Wołomińska,","Śnieżna,"
N66,103401,103301,"Śnieżna,","Korsaka,"
N66,103301,103201,"Korsaka,","Markowska,"
N66,103201,100206,"Markowska,","Ząbkowska,"
N66,100206,100305,"Ząbkowska,","Dw.Wileński,"
N66,100305,116301,"Dw.Wileński,","Park Praski,"
N66,116301,705801,"Park Praski,","Nowy Zjazd,"
N66,705801,706001,"Nowy Zjazd,","Dobra,"
N66,706001,706101,"Dobra,","Biblioteka Uniwersytecka,"
N66,706101,706201,"Biblioteka Uniwersytecka,","Zajęcza,"
N66,706201,706702,"Zajęcza,","Topiel,"
N66,706702,704302,"Topiel,","Nowy Świat,"
N66,704302,701404,"Nowy Świat,","Metro Świętokrzyska,"
N66,701404,700101,"Metro Świętokrzyska,","Emilii Plater,"
N66,700101,700211,"Emilii Plater,","Dw.Centralny,"
N71,228503,228501,"Wola Grzybowska,","Wola Grzybowska,"
N71,228501,228401,"Wola Grzybowska,","Wiosenna,"
N71,228401,228301,"Wiosenna,","Chodkiewicza,"
N71,228301,228201,"Chodkiewicza,","Armii Krajowej,"
N71,228201,228101,"Armii Krajowej,","Wesoła-Ratusz,"
N71,228101,228001,"Wesoła-Ratusz,","Rejtana,"
N71,228001,227901,"Rejtana,","Groszówka,"
N71,227901,227801,"Groszówka,","Grzybowa,"
N71,227801,227701,"Grzybowa,","Brata Alberta,"
N71,227701,230601,"Brata Alberta,","Wspólna,"
N71,230601,227601,"Wspólna,","Jagiellońska,"
N71,227601,206501,"Jagiellońska,","Spółdzielnia Noma,"
N71,206501,206401,"Spółdzielnia Noma,","Marysin,"
N71,206401,206201,"Marysin,","Potockich,"
N71,206201,206101,"Potockich,","Łysakowska,"
N71,206101,206001,"Łysakowska,","Rezedowa,"
N71,206001,205901,"Rezedowa,","Okularowa,"
N71,205901,205801,"Okularowa,","PKP Gocławek,"
N71,205801,201501,"PKP Gocławek,","Płowiecka,"
N71,201501,201401,"Płowiecka,","Gocławek,"
N71,201401,201301,"Gocławek,","Kwatery Głównej,"
N71,201301,201201,"Kwatery Głównej,","Żółkiewskiego,"
N71,201201,201108,"Żółkiewskiego,","pl.Szembeka,"
N71,201108,210903,"pl.Szembeka,","Chłopickiego,"
N71,210903,211001,"Chłopickiego,","Osiedle Młodych,"
N71,211001,211101,"Osiedle Młodych,","Garwolińska,"
N71,211101,211201,"Garwolińska,","Szaserów-Szpital,"
N71,211201,211401,"Szaserów-Szpital,","Mycielskiego,"
N71,211401,211501,"Mycielskiego,","RKS Orzeł,"
N71,211501,211601,"RKS Orzeł,","Podskarbińska,"
N71,211601,200605,"Podskarbińska,","Międzyborska,"
N71,200605,200501,"Międzyborska,","Praga-Płd.-Ratusz,"
N71,200501,200401,"Praga-Płd.-Ratusz,","Gocławska,"
N71,200401,200301,"Gocławska,","Bliska,"
N71,200301,200201,"Bliska,","Lubelska,"
N71,200201,200103,"Lubelska,","al.Zieleniecka,"
N71,200103,100188,"al.Zieleniecka,","Kijowska,"
N71,100188,102804,"Kijowska,","Dw.Wschodni (Kijowska),"
N71,102804,100107,"Dw.Wschodni (Kijowska),","Kijowska,"
N71,100107,100202,"Kijowska,","Ząbkowska,"
N71,100202,100305,"Ząbkowska,","Dw.Wileński,"
N71,100305,116301,"Dw.Wileński,","Park Praski,"
N71,116301,704702,"Park Praski,","Stare Miasto,"
N71,704702,709910,"Stare Miasto,","Metro Ratusz-Arsenał,"
N71,709910,708507,"Metro Ratusz-Arsenał,","Kino Femina,"
N71,708507,708601,"Kino Femina,","Hala Mirowska,"
N71,708601,708801,"Hala Mirowska,","rondo ONZ,"
N71,708801,700225,"rondo ONZ,","Dw.Centralny,"
N72,205203,205201,"Falenica,","Falenica,"
N72,205201,205301,"Falenica,","MERA-PNEFAL,"
N72,205301,245201,"MERA-PNEFAL,","Liliowa,"
N72,245201,205401,"Liliowa,","Kosaćcowa,"
N72,205401,205502,"Kosaćcowa,","Bysławska,"
N72,205502,220102,"Bysławska,","Rozchodnikowa,"
N72,220102,220002,"Rozchodnikowa,","Podbiałowa,"
N72,220002,219902,"Podbiałowa,","Ogórkowa,"
N72,219902,219852,"Ogórkowa,","Strzygłowska,"
N72,219852,219702,"Strzygłowska,","Wędkarska,"
N72,219702,219602,"Wędkarska,","Odrębna,"
N72,219602,219553,"Odrębna,","Ośrodek Szkoleniowy,"
N72,219553,221253,"Ośrodek Szkoleniowy,","Skalnicowa,"
N72,221253,221202,"Skalnicowa,","Skalnicowa,"
N72,221202,221102,"Skalnicowa,","Peonii,"
N72,221102,221002,"Peonii,","Jeziorowa,"
N72,221002,220904,"Jeziorowa,","Bronowska,"
N72,220904,221502,"Bronowska,","Wodniaków,"
N72,221502,219004,"Wodniaków,","Kombajnistów,"
N72,219004,218902,"Kombajnistów,","Lebiodowa,"
N72,218902,224702,"Lebiodowa,","Trakt Lubelski-Las,"
N72,224702,218803,"Trakt Lubelski-Las,","Lucerny,"
N72,218803,238701,"Lucerny,","Kadetów-Kościół,"
N72,238701,238601,"Kadetów-Kościół,","Kadetów-Szkoła,"
N72,238601,238501,"Kadetów-Szkoła,","Sęczkowa,"
N72,238501,220602,"Sęczkowa,","Kadetów,"
N72,220602,224902,"Kadetów,","Narodowa,"
N72,224902,214808,"Narodowa,","Gocław,"
N72,214808,212802,"Gocław,","os.Wilga,"
N72,212802,214901,"os.Wilga,","Umińskiego,"
N72,214901,214603,"Umińskiego,","Bora-Komorowskiego,"
N72,214603,231303,"Bora-Komorowskiego,","Meissnera,"
N72,231303,225201,"Meissnera,","os.Jantar,"
N72,225201,214502,"os.Jantar,","Abrahama,"
N72,214502,214402,"Abrahama,","Wał Gocławski,"
N72,214402,214302,"Wał Gocławski,","Afrykańska,"
N72,214302,209704,"Afrykańska,","Saska,"
N72,209704,214004,"Saska,","Stacja Krwiodawstwa,"
N72,214004,213902,"Stacja Krwiodawstwa,","Walecznych,"
N72,213902,213802,"Walecznych,","Adampolska,"
N72,213802,213101,"Adampolska,","rondo Waszyngtona,"
N72,213101,700302,"rondo Waszyngtona,","most Poniatowskiego,"
N72,700302,706802,"most Poniatowskiego,","PKP Powiśle,"
N72,706802,704102,"PKP Powiśle,","Muzeum Narodowe,"
N72,704102,703302,"Muzeum Narodowe,","Krucza,"
N72,703302,701306,"Krucza,","Centrum,"
N72,701306,700225,"Centrum,","Dw.Centralny,"
N81,700211,701301,"Dw.Centralny,","Centrum,"
N81,701301,701201,"Centrum,","Hoża,"
N81,701201,701101,"Hoża,","pl.Konstytucji,"
N81,701101,700605,"pl.Konstytucji,","Metro Politechnika,"
N81,700605,703601,"Metro Politechnika,","DS Riviera,"
N81,703601,300107,"DS Riviera,","pl.Unii Lubelskiej,"
N81,300107,302603,"pl.Unii Lubelskiej,","Spacerowa,"
N81,302603,308401,"Spacerowa,","Stępińska,"
N81,308401,308501,"Stępińska,","Iwicka,"
N81,308501,305801,"Iwicka,","Sielce,"
N81,305801,305904,"Sielce,","Chełmska,"
N81,305904,308602,"Chełmska,","Zakrzewska,"
N81,308602,302701,"Zakrzewska,","Dolna,"
N81,302701,302801,"Dolna,","Kostrzewskiego,"
N81,302801,303001,"Kostrzewskiego,","Tor Stegny,"
N81,303001,303101,"Tor Stegny,","Mangalia,"
N81,303101,303201,"Mangalia,","Czarnomorska,"
N81,303201,303301,"Czarnomorska,","św.Bonifacego,"
N81,303301,303401,"św.Bonifacego,","Truskawiecka,"
N81,303401,303501,"Truskawiecka,","Nałęczowska,"
N81,303501,303601,"Nałęczowska,","Instytut Neurologii,"
N81,303601,304203,"Instytut Neurologii,","Sobieskiego,"
N81,304203,335301,"Sobieskiego,","Oś Królewska,"
N81,335301,335401,"Oś Królewska,","Świątynia Opatrzności Bożej,"
N81,335401,338503,"Świątynia Opatrzności Bożej,","Branickiego,"
N81,338503,339102,"Branickiego,","Sarmacka,"
N83,334002,338402,"Gerbera,                        PS 02      | 0| 0|               Wojska Polskiego,               r","Nadarzyńska,                    PS 02  NŻ  | 2| 2|               Jana Pawła II,                  r"
N83,338402,332002,"Nadarzyńska,                    PS 02  NŻ  | 2| 2|               Jana Pawła II,                  r","Wojska Polskiego,               PS 02  NŻ  | 2| 2|                                               r"
N83,332002,343102,"Wojska Polskiego,               PS 02  NŻ  | 2| 2|                                               r","Kościelna,                      PS 02  NŻ  | 3| 3|               Chyliczkowska,                  r"
N83,343102,316402,"Kościelna,                      PS 02  NŻ  | 3| 3|               Chyliczkowska,                  r","Chyliczkowska-Technikum,        PS 02  NŻ  | 4| 4|               Armii Krajowej,                                                                      |  |  |               Puławska,                       r"
N83,316402,316204,"Chyliczkowska-Technikum,        PS 02  NŻ  | 4| 4|               Armii Krajowej,                                                                      |  |  |               Puławska,                       r","Lamina,                         PS 04  NŻ  | 7| 7|                                               r"
N83,316204,316102,"Lamina,                         PS 04  NŻ  | 7| 7|                                               r","Energetyczna,                   PS 02  NŻ  | 8| 8|                                               r"
N83,316102,319102,"Energetyczna,                   PS 02  NŻ  | 8| 8|                                               r","Iwiczna,                        PS 02  NŻ  | 8| 8|"
N83,319102,316002,"Iwiczna,                        PS 02  NŻ  | 8| 8|","Mysiadło,                       MS 02  NŻ  |10|10|               ====== S T R E F A   1 =======                                                       |  |  |"
N83,316002,302302,"Mysiadło,                       MS 02  NŻ  |10|10|               ====== S T R E F A   1 =======                                                       |  |  |","Dąbrówka,"
N83,302302,302202,"Dąbrówka,","Karczunkowska,"
N83,302202,302102,"Karczunkowska,","Jagielska,"
N83,302102,302002,"Jagielska,","Kapeli,"
N83,302002,301902,"Kapeli,","Pelikanów,"
N83,301902,301802,"Pelikanów,","Łagiewnicka,"
N83,301802,301702,"Łagiewnicka,","Bogatki,"
N83,301702,301602,"Bogatki,","Żołny,"
N83,301602,301502,"Żołny,","Sójki,"
N83,301502,301402,"Sójki,","Grabów,"
N83,301402,301302,"Grabów,","Poleczki,"
N83,301302,301202,"Poleczki,","Wyścigi,"
N83,301202,301105,"Wyścigi,","al.Lotników,"
N83,301105,327901,"al.Lotników,","Metro Służew,"
N83,327901,309601,"Metro Służew,","Wróbla,"
N83,309601,333701,"Wróbla,","Wałbrzyska-Cmentarz,"
N83,333701,309701,"Wałbrzyska-Cmentarz,","Noskowskiego,"
N83,309701,309802,"Noskowskiego,","Nowoursynowska,"
N83,309802,303902,"Nowoursynowska,","Dolina Służewiecka,"
N83,303902,309401,"Dolina Służewiecka,","Stegny,"
N83,309401,309301,"Stegny,","Batumi,"
N83,309301,303303,"Batumi,","św.Bonifacego,"
N83,303303,309201,"św.Bonifacego,","Klarysewska,"
N83,309201,306403,"Klarysewska,","Goraszewska,"
N83,306403,306302,"Goraszewska,","Limanowskiego,"
N83,306302,306102,"Limanowskiego,","Pl.Bernardyński,"
N83,306102,306002,"Pl.Bernardyński,","al.Witosa,"
N83,306002,305902,"al.Witosa,","Chełmska,"
N83,305902,305802,"Chełmska,","Sielce,"
N83,305802,305702,"Sielce,","Bartycka,"
N83,305702,707302,"Bartycka,","Szwoleżerów,"
N83,707302,707402,"Szwoleżerów,","Zaruskiego,"
N83,707402,707502,"Zaruskiego,","Legia-Stadion,"
N83,707502,707106,"Legia-Stadion,","Rozbrat,"
N83,707106,707002,"Rozbrat,","Śniegockiej,"
N83,707002,706904,"Śniegockiej,","Książęca,"
N83,706904,704010,"Książęca,","pl.Trzech Krzyży,"
N83,704010,703302,"pl.Trzech Krzyży,","Krucza,"
N83,703302,701306,"Krucza,","Centrum,"
N83,701306,700214,"Centrum,","Dw.Centralny,"
N85,419501,419602,"Os.Staszica/Pętla,              PR 01      | 0| 0|               Plantowa,                       r","Jasna,                          PR 02  NŻ  | 1| 1|               Powstańców,                     r"
N85,419602,419703,"Jasna,                          PR 02  NŻ  | 1| 1|               Powstańców,                     r","Ołówkowa,                       PR 03  NŻ  | 2| 2|               al.Wojska Polskiego,            r"
N85,419703,419401,"Ołówkowa,                       PR 03  NŻ  | 2| 2|               al.Wojska Polskiego,            r","al.Wojska Polskiego,            PR 01  NŻ  | 3| 3|                                               r"
N85,419401,419301,"al.Wojska Polskiego,            PR 01  NŻ  | 3| 3|                                               r","Kościuszki,                     PR 01  NŻ  | 4| 4|               Al.Jerozolimskie,               r"
